,File,Count,Location,Emotions
227,../images/43851760_1575427855945737_r.jpg,1,"[(384, 847, 705, 526)]",['Surprise']
228,../images/43880426_1575518506254578_r.jpg,22,"[(804, 2368, 958, 2213), (700, 1199, 855, 1044), (511, 2575, 666, 2420), (683, 1508, 838, 1354), (683, 3968, 838, 3813), (666, 3228, 821, 3073), (563, 3589, 718, 3435), (755, 1730, 884, 1601), (288, 1543, 442, 1388), (408, 2936, 563, 2781), (356, 3572, 511, 3417), (683, 752, 838, 597), (735, 2059, 890, 1904), (368, 1801, 497, 1672), (718, 2833, 872, 2678), (356, 2231, 511, 2076), (683, 4346, 838, 4191), (494, 597, 649, 442), (397, 3980, 526, 3851), (322, 1216, 477, 1061), (454, 3177, 583, 3048), (573, 4555, 758, 4370)]","['Fear', 'Surprise', 'Fear', 'Fear', 'Angry', 'Surprise', 'Fear', 'Fear', 'Surprise', 'Angry', 'Surprise', 'Fear', 'Fear', 'Surprise', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Surprise', 'Surprise', 'Angry']"
229,../images/43895936_157557974597355_r.jpg,3,"[(2043, 2351, 2505, 1889), (1774, 1650, 2329, 1096), (911, 1650, 1466, 1096)]","['Fear', 'Fear', 'Surprise']"
230,../images/43897166_1575580063969736_r.jpg,8,"[(533, 763, 585, 711), (625, 521, 677, 469), (573, 838, 625, 786), (509, 660, 571, 598), (598, 367, 641, 323), (362, 967, 437, 892), (387, 212, 461, 137), (655, 741, 698, 698)]","['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Fear', 'Happy', 'Happy']"
231,../images/43915716_1575657606794562_r.jpg,6,"[(554, 1375, 1016, 913), (1146, 3243, 1531, 2857), (913, 2402, 1376, 1940), (1454, 3914, 1775, 3593), (955, 705, 1276, 384), (3023, 3879, 3344, 3558)]","['Fear', 'Fear', 'Surprise', 'Surprise', 'Surprise', 'Surprise']"
232,../images/43922474_1575922437157840_r.jpg,7,"[(1084, 1216, 1158, 1141), (1174, 1567, 1217, 1524), (954, 515, 1005, 463), (1089, 469, 1274, 283), (1115, 1852, 1167, 1800), (1075, 1483, 1126, 1431), (1138, 1748, 1190, 1696)]","['Surprise', 'Fear', 'Fear', 'Surprise', 'Surprise', 'Happy', 'Fear']"
233,../images/43941592_157601865132219_r.jpg,1,"[(192, 439, 415, 216)]",['Angry']
234,../images/43946884_157577283485279_r.jpg,1,"[(222, 386, 407, 201)]",['Surprise']
235,../images/43982650_1579653939607475_r.jpg,2,"[(279, 320, 354, 245), (170, 812, 491, 491)]","['Happy', 'Surprise']"
236,../images/43985832_1578616291164355_r.jpg,1,"[(160, 386, 345, 201)]",['Fear']
237,../images/44000682_1580047802402749_r.jpg,2,"[(166, 524, 255, 434), (287, 411, 362, 337)]","['Happy', 'Surprise']"
238,../images/44006060_1576003515924039_r.jpg,0,[],
239,../images/44013380_1583256757158097_r.jpg,1,"[(451, 1016, 913, 553)]",['Surprise']
240,../images/44013468_1576021046683395_r.jpg,1,"[(93, 513, 316, 291)]",['Fear']
241,../images/44017444_1593012907667321_r.jpg,5,"[(425, 1302, 580, 1147), (288, 1061, 442, 906), (325, 820, 511, 634), (841, 1457, 970, 1328), (741, 827, 870, 698)]","['Fear', 'Fear', 'Fear', 'Fear', 'Fear']"
242,../images/44030320_1576082007956259_r.jpg,2,"[(113, 262, 188, 187), (116, 195, 206, 106)]","['Fear', 'Surprise']"
243,../images/44046452_1581581532924724_r.jpg,0,[],
244,../images/44048058_1577510803280953_r.jpg,1,"[(44, 294, 152, 187)]",['Surprise']
245,../images/44053722_1576171989491223_r.jpg,1,"[(1079, 1955, 1234, 1801)]",['Fear']
246,../images/44068286_1576200153788627_r.jpg,1,"[(96, 668, 171, 594)]",['Surprise']
247,../images/44083850_1576266373818857_r.jpg,0,[],
248,../images/44107688_157637392934345_r.jpg,0,[],
249,../images/44118656_157663860728308_r.jpg,2,"[(67, 368, 196, 239), (30, 562, 184, 408)]","['Surprise', 'Happy']"
250,../images/44126476_1576463261750280_r.jpg,1,"[(142, 527, 409, 260)]",['Fear']
251,../images/44148190_1576536354809079_r.jpg,1,"[(172, 788, 726, 233)]",['Fear']
252,../images/44150668_1578914599393686_r.jpg,1,"[(202, 339, 356, 184)]",['Fear']
253,../images/44174252_1576624412369442_r.jpg,1,"[(0, 1016, 451, 553)]",['Surprise']
254,../images/44179372_1576673898273164_r.jpg,1,"[(82, 382, 211, 253)]",['Fear']
255,../images/44189222_1580427666976587_r.jpg,6,"[(990, 1382, 1311, 1061), (1034, 2965, 1257, 2742), (1207, 1628, 1430, 1405), (1063, 2132, 1330, 1865), (1632, 2024, 1953, 1703), (1158, 2594, 1381, 2371)]","['Fear', 'Fear', 'Fear', 'Fear', 'Surprise', 'Surprise']"
256,../images/44217888_1579388512474858_r.jpg,1,"[(718, 2173, 1103, 1787)]",['Surprise']
257,../images/44221110_158986585329968_r.jpg,0,[],
258,../images/44222870_157680748024597_r.jpg,1,"[(298, 1362, 1256, 404)]",['Fear']
259,../images/44233480_1578524545706026_r.jpg,1,"[(724, 1788, 1682, 830)]",['Happy']
260,../images/44239100_1576880139350030_r.jpg,2,"[(129, 633, 191, 570), (121, 453, 196, 378)]","['Surprise', 'Fear']"
261,../images/44244488_1579308822501989_r.jpg,2,"[(1678, 1529, 1901, 1306), (2158, 2589, 2201, 2546)]","['Fear', 'Angry']"
262,../images/44250528_1576944317793282_r.jpg,21,"[(322, 734, 477, 580), (339, 408, 494, 253), (1776, 1154, 1883, 1047), (425, 1766, 580, 1612), (1738, 1270, 1828, 1181), (1721, 1864, 1764, 1821), (219, 1440, 374, 1285), (1870, 1027, 2025, 872), (383, 1099, 512, 970), (1744, 497, 1873, 368), (1663, 1082, 1725, 1020), (1183, 453, 1258, 378), (1701, 282, 1830, 153), (1165, 1061, 1320, 906), (1798, 1548, 1841, 1504), (1738, 1761, 1774, 1725), (1633, 1034, 1685, 982), (1642, 1485, 1678, 1449), (1826, 1677, 1870, 1634), (1674, 993, 1725, 942), (1730, 1951, 1774, 1908)]","['Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Happy', 'Fear', 'Fear', 'Fear', 'Happy', 'Fear', 'Happy', 'Fear', 'Surprise', 'Fear', 'Happy', 'Fear', 'Happy', 'Happy', 'Angry', 'Happy']"
263,../images/44277240_1577419102432977_r.jpg,1,"[(142, 379, 409, 111)]",['Fear']
264,../images/44282560_1577095456886991_r.jpg,0,[],
265,../images/44290650_1578669374170257_r.jpg,2,"[(529, 342, 592, 280), (519, 237, 594, 162)]","['Fear', 'Fear']"
266,../images/44296576_1577172071587445_r.jpg,1,"[(379, 795, 647, 527)]",['Fear']
267,../images/44306162_1581520643104860_r.jpg,0,[],
268,../images/44307138_1577219280621765_r.jpg,2,"[(105, 519, 179, 444), (86, 384, 176, 295)]","['Fear', 'Surprise']"
269,../images/44313824_1578330011828433_r.jpg,0,[],
270,../images/44352618_1582132597937820_r.jpg,1,"[(166, 335, 255, 245)]",['Fear']
271,../images/44361388_1577656907431237_r.jpg,1,"[(204, 546, 590, 161)]",['Surprise']
272,../images/44368024_1577557887699639_r.jpg,4,"[(140, 760, 247, 653), (285, 972, 375, 882), (320, 353, 395, 278), (275, 563, 365, 474)]","['Happy', 'Fear', 'Angry', 'Fear']"
273,../images/44370266_1577565314953356_r.jpg,4,"[(418, 1281, 973, 726), (675, 1787, 1060, 1402), (1531, 1017, 1916, 632), (1926, 309, 1962, 273)]","['Fear', 'Surprise', 'Fear', 'Surprise']"
274,../images/44373354_1578238708381257_r.jpg,0,[],
275,../images/44378682_157963281859222_r.jpg,2,"[(1350, 689, 1386, 653), (1362, 721, 1398, 685)]","['Fear', 'Fear']"
276,../images/44387684_1584628361318505_r.jpg,7,"[(296, 519, 370, 444), (146, 469, 221, 395), (98, 236, 253, 81), (146, 337, 221, 262), (305, 374, 395, 285), (262, 677, 337, 602), (156, 577, 218, 515)]","['Happy', 'Happy', 'Fear', 'Happy', 'Fear', 'Happy', 'Angry']"
277,../images/44390420_1579044760892765_r.jpg,1,"[(118, 390, 341, 167)]",['Fear']
278,../images/44395662_157786442722619_r.jpg,1,"[(170, 954, 491, 633)]",['Happy']
279,../images/44402150_1577720623888794_r.jpg,2,"[(1240, 2096, 1561, 1775), (1097, 1525, 1418, 1204)]","['Happy', 'Fear']"
280,../images/44403986_1577727166740648_r.jpg,0,[],
281,../images/44416384_1579434405946968_r.jpg,0,[],
282,../images/44419922_1578021663115269_r.jpg,4,"[(343, 584, 395, 533), (401, 645, 444, 602), (383, 723, 435, 671), (367, 927, 474, 820)]","['Fear', 'Happy', 'Fear', 'Fear']"
283,../images/44420552_1577799834130_r.jpg,2,"[(341, 390, 563, 167), (490, 944, 676, 758)]","['Fear', 'Surprise']"
284,../images/44433996_1592020851289298_r.jpg,1,"[(1449, 1003, 1717, 735)]",['Surprise']
285,../images/44436240_1577884426923746_r.jpg,1,"[(150, 511, 305, 356)]",['Fear']
286,../images/44437992_1596177146692832_r.jpg,14,"[(80, 414, 187, 306), (612, 182, 741, 53), (66, 175, 156, 86), (345, 693, 435, 603), (582, 927, 689, 820), (345, 395, 420, 320), (50, 626, 94, 583), (345, 602, 420, 527), (331, 135, 383, 83), (336, 1165, 398, 1103), (80, 1178, 187, 1071), (583, 583, 626, 540), (170, 642, 222, 590), (602, 389, 638, 353)]","['Fear', 'Fear', 'Fear', 'Surprise', 'Fear', 'Fear', 'Fear', 'Surprise', 'Fear', 'Fear', 'Fear', 'Surprise', 'Fear', 'Fear']"
287,../images/44442354_1579580344756786_r.jpg,0,[],
288,../images/44448050_157800408645727_r.jpg,4,"[(365, 882, 454, 792), (445, 434, 534, 344), (453, 577, 528, 502), (453, 743, 528, 668)]","['Fear', 'Fear', 'Fear', 'Fear']"
289,../images/44455390_1588508743835100_r.jpg,3,"[(426, 382, 555, 253), (477, 614, 632, 459), (374, 924, 528, 769)]","['Surprise', 'Surprise', 'Surprise']"
290,../images/44458672_1577998872452266_r.jpg,2,"[(830, 3066, 1789, 2108), (230, 2530, 1380, 1380)]","['Fear', 'Fear']"
291,../images/44469442_1578018594727406_r.jpg,3,"[(122, 315, 184, 252), (42, 165, 78, 129), (55, 208, 98, 165)]","['Angry', 'Fear', 'Angry']"
292,../images/44469444_157801820566033_r.jpg,1,"[(937, 1682, 1895, 723)]",['Surprise']
293,../images/44474882_1578043541236591_r.jpg,0,[],
294,../images/44479060_1584010683589783_r.jpg,0,[],
295,../images/44481882_1586078251158571_r.jpg,0,[],
296,../images/44482826_1578422076297459_r.jpg,1,"[(68, 450, 175, 342)]",['Fear']
297,../images/44489074_1578096391755726_r.jpg,0,[],
298,../images/44489754_1578101845714251_r.jpg,0,[],
299,../images/44491254_1578355121870195_r.jpg,0,[],
300,../images/44496630_1578125767202669_r.jpg,0,[],
301,../images/44498310_1578285139509645_r.jpg,0,[],
302,../images/44500686_1580891261289365_r.jpg,0,[],
303,../images/44503604_1578170650941907_r.jpg,1,"[(266, 637, 489, 414)]",['Fear']
304,../images/44509468_1578179697766564_r.jpg,0,[],
305,../images/44516716_1582326237952586_r.jpg,0,[],
306,../images/44520528_1578224422908850_r.jpg,0,[],
307,../images/44527842_1578253449182421_r.jpg,0,[],
308,../images/44535496_1578529861641683_r.jpg,1,"[(82, 741, 211, 612)]",['Fear']
309,../images/44539340_1578426281504689_r.jpg,0,[],
310,../images/44557962_1581906735557163_r.jpg,0,[],
311,../images/44577020_1578457701353961_r.jpg,1,"[(1895, 1716, 2163, 1449)]",['Surprise']
312,../images/44577130_1578419751850352_r.jpg,0,[],
313,../images/44577514_1578421643443673_r.jpg,2,"[(43, 588, 266, 365), (68, 365, 291, 142)]","['Surprise', 'Happy']"
314,../images/44604144_1578506287224395_r.jpg,0,[],
315,../images/44610612_157854755966807_r.jpg,4,"[(204, 295, 279, 220), (366, 383, 418, 331), (357, 494, 419, 432), (266, 180, 310, 136)]","['Fear', 'Fear', 'Fear', 'Fear']"
316,../images/44610624_1578674852131563_r.jpg,9,"[(956, 311, 1085, 182), (1059, 1322, 1167, 1214), (1000, 1513, 1107, 1405), (1047, 1059, 1155, 951), (1035, 832, 1143, 724), (1107, 641, 1215, 533), (1119, 2373, 1226, 2265), (1059, 2098, 1167, 1990), (940, 1763, 1047, 1656)]","['Fear', 'Happy', 'Happy', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear']"
317,../images/44610936_15798784786537_r.jpg,0,[],
318,../images/44618974_1578543029548592_r.jpg,2,"[(554, 563, 644, 474), (611, 751, 685, 677)]","['Fear', 'Angry']"
319,../images/44619058_1580507118108456_r.jpg,0,[],
320,../images/44629616_1578590200248092_r.jpg,1,"[(170, 526, 491, 205)]",['Surprise']
321,../images/44633672_1578600499961690_r.jpg,0,[],
322,../images/44633702_1578600059672552_r.jpg,2,"[(138, 685, 213, 610), (139, 386, 325, 201)]","['Fear', 'Surprise']"
323,../images/44653312_1579478834929772_r.jpg,1,"[(355, 603, 445, 514)]",['Fear']
324,../images/44665294_1578702057520775_r.jpg,0,[],
325,../images/44666978_1579990724855521_r.jpg,7,"[(766, 1627, 1033, 1360), (663, 2594, 885, 2371), (910, 1034, 1133, 811), (1895, 1419, 2163, 1152), (766, 3083, 1033, 2816), (737, 3535, 960, 3312), (2124, 1701, 2167, 1658)]","['Surprise', 'Fear', 'Surprise', 'Surprise', 'Fear', 'Fear', 'Surprise']"
326,../images/44672304_1578736132977649_r.jpg,12,"[(885, 3337, 1108, 3114), (563, 3634, 786, 3411), (1027, 1748, 1212, 1563), (1034, 2297, 1257, 2074), (717, 2017, 903, 1831), (712, 2891, 935, 2668), (613, 1504, 836, 1281), (1084, 2742, 1307, 2520), (717, 2409, 903, 2223), (910, 811, 1133, 588), (923, 324, 1109, 139), (985, 1232, 1207, 1009)]","['Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Angry', 'Fear', 'Surprise', 'Surprise', 'Surprise', 'Fear', 'Happy']"
327,../images/44680834_1578774478983163_r.jpg,2,"[(201, 386, 387, 201), (167, 588, 390, 365)]","['Surprise', 'Fear']"
328,../images/44681070_1581926838917032_r.jpg,0,[],
329,../images/44681460_1578808464135883_r.jpg,3,"[(319, 760, 426, 653), (654, 922, 743, 832), (53, 1156, 182, 1027)]","['Happy', 'Surprise', 'Surprise']"
330,../images/44683064_1578930073668939_r.jpg,3,"[(63, 353, 138, 278), (155, 220, 229, 146), (229, 419, 304, 345)]","['Fear', 'Happy', 'Surprise']"
331,../images/44688628_1578857094614669_r.jpg,1,"[(290, 735, 558, 468)]",['Surprise']
332,../images/44688812_1578798032207869_r.jpg,0,[],
333,../images/44690168_1578803443213589_r.jpg,6,"[(82, 139, 211, 10), (383, 655, 512, 526), (80, 211, 187, 103), (80, 653, 187, 545), (80, 760, 187, 653), (368, 769, 497, 640)]","['Fear', 'Surprise', 'Surprise', 'Angry', 'Fear', 'Surprise']"
334,../images/44693150_1581789907370042_r.jpg,0,[],
335,../images/44698914_1579304991544457_r.jpg,0,[],
336,../images/44703546_1579308503944589_r.jpg,4,"[(110, 712, 239, 583), (136, 364, 226, 275), (223, 593, 331, 485), (125, 210, 254, 81)]","['Happy', 'Surprise', 'Surprise', 'Fear']"
337,../images/44705988_1578873797885195_r.jpg,1,"[(118, 563, 341, 340)]",['Angry']
338,../images/44715950_1578923601554424_r.jpg,1,"[(98, 236, 253, 81)]",['Fear']
339,../images/44722628_1578941686451699_r.jpg,0,[],
340,../images/44726602_157895227072564_r.jpg,0,[],
341,../images/44726916_1578958755717545_r.jpg,0,[],
342,../images/44735038_1578980317562192_r.jpg,9,"[(206, 665, 242, 629), (158, 373, 194, 337), (246, 293, 282, 257), (182, 89, 218, 53), (174, 317, 210, 281), (162, 593, 198, 557), (238, 341, 274, 305), (178, 629, 214, 593), (258, 237, 294, 201)]","['Fear', 'Fear', 'Happy', 'Fear', 'Angry', 'Fear', 'Fear', 'Fear', 'Fear']"
343,../images/44740734_157913931645349_r.jpg,0,[],
344,../images/44741024_1579000645788222_r.jpg,0,[],
345,../images/44747700_1579977301598610_r.jpg,8,"[(985, 489, 1171, 304), (967, 1370, 1010, 1327), (350, 2043, 617, 1776), (221, 701, 296, 627), (970, 1257, 1099, 1128), (106, 972, 196, 882), (1871, 1357, 1979, 1250), (152, 593, 259, 485)]","['Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear']"
346,../images/44752206_1581644053881315_r.jpg,0,[],
347,../images/44774422_1579110055187627_r.jpg,1,"[(732, 2320, 775, 2277)]",['Happy']
348,../images/44774424_1579112022301807_r.jpg,24,"[(234, 1621, 285, 1569), (252, 1514, 295, 1471), (229, 1846, 304, 1771), (198, 1739, 260, 1676), (851, 1655, 926, 1581), (954, 849, 1005, 798), (1015, 453, 1058, 410), (986, 605, 1048, 543), (890, 1950, 942, 1898), (882, 1262, 944, 1199), (976, 801, 1050, 726), (982, 302, 1034, 250), (262, 1423, 305, 1380), (354, 1425, 390, 1389), (896, 1358, 958, 1296), (96, 311, 225, 182), (1440, 408, 1595, 253), (1510, 1956, 1553, 1912), (218, 1543, 262, 1500), (1510, 1733, 1546, 1697), (1473, 1042, 1548, 967), (954, 1037, 990, 1001), (198, 508, 260, 446), (954, 897, 990, 861)]","['Surprise', 'Happy', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Fear', 'Surprise', 'Happy', 'Surprise', 'Fear', 'Fear', 'Fear', 'Angry', 'Angry', 'Fear', 'Surprise', 'Fear', 'Fear', 'Surprise']"
349,../images/44807184_1579218921723859_r.jpg,1,"[(504, 718, 889, 332)]",['Fear']
350,../images/44828512_1580403874351630_r.jpg,3,"[(179, 204, 254, 129), (336, 1089, 398, 1027), (234, 400, 285, 348)]","['Fear', 'Happy', 'Fear']"
351,../images/44828898_1582644500472766_r.jpg,0,[],
352,../images/44832098_159841109146901_r.jpg,3,"[(176, 394, 228, 343), (199, 280, 242, 237), (101, 190, 163, 128)]","['Happy', 'Fear', 'Fear']"
353,../images/44834534_1590187352210533_r.jpg,0,[],
354,../images/44838088_1579311802451631_r.jpg,3,"[(254, 386, 329, 312), (206, 524, 295, 434), (785, 474, 847, 411)]","['Happy', 'Surprise', 'Surprise']"
355,../images/44841500_1580940443118301_r.jpg,0,[],
356,../images/44843650_1591925466922466_r.jpg,2,"[(201, 498, 468, 230), (167, 687, 390, 464)]","['Surprise', 'Surprise']"
357,../images/44854828_1579397049307530_r.jpg,0,[],
358,../images/44863612_1581216276745810_r.jpg,3,"[(1528, 3869, 2082, 3314), (1774, 2267, 2329, 1712), (1612, 3090, 2277, 2425)]","['Angry', 'Fear', 'Angry']"
359,../images/44865650_1579784062371220_r.jpg,1,"[(180, 428, 366, 242)]",['Fear']
360,../images/44867766_1581085126121506_r.jpg,0,[],
361,../images/44873334_1587851847970604_r.jpg,5,"[(194, 487, 238, 443), (238, 525, 274, 489), (82, 268, 211, 139), (234, 688, 285, 636), (247, 463, 290, 419)]","['Angry', 'Fear', 'Fear', 'Fear', 'Fear']"
362,../images/44893452_1579543594422863_r.jpg,2,"[(71, 780, 869, 0), (248, 1602, 1047, 958)]","['Fear', 'Surprise']"
363,../images/44895048_1582582159529603_r.jpg,1,"[(341, 662, 563, 439)]",['Fear']
364,../images/44900760_158013184949220_r.jpg,0,[],
365,../images/44914234_1579618323724527_r.jpg,1,"[(563, 1256, 786, 1034)]",['Surprise']
366,../images/44914274_1580340885589024_r.jpg,9,"[(422, 257, 458, 221), (310, 221, 346, 185), (438, 577, 474, 541), (310, 317, 346, 281), (346, 577, 382, 541), (422, 461, 458, 425), (334, 409, 370, 373), (406, 367, 449, 323), (426, 673, 462, 637)]","['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Fear', 'Fear']"
367,../images/44919036_1579632404225252_r.jpg,1,"[(118, 513, 341, 291)]",['Fear']
368,../images/44928082_1580163081315057_r.jpg,0,[],
369,../images/44929654_1579670479997254_r.jpg,1,"[(1316, 1907, 1981, 1241)]",['Happy']
370,../images/44930680_1579650287277018_r.jpg,0,[],
371,../images/44937546_1579667188775414_r.jpg,5,"[(669, 990, 990, 669), (705, 419, 1026, 98), (1360, 2900, 1745, 2515), (1490, 2167, 1811, 1846), (1097, 1489, 1418, 1168)]","['Fear', 'Happy', 'Happy', 'Happy', 'Happy']"
372,../images/44955012_1579728411136170_r.jpg,3,"[(319, 748, 426, 641), (283, 1107, 390, 999), (295, 378, 402, 270)]","['Surprise', 'Surprise', 'Surprise']"
373,../images/44962694_1587104095261570_r.jpg,1,"[(180, 489, 366, 304)]",['Fear']
374,../images/44974080_1579965065532433_r.jpg,0,[],
375,../images/44976326_1580064846361897_r.jpg,0,[],
376,../images/44982028_1588024012152278_r.jpg,0,[],
377,../images/44983814_1579815723139231_r.jpg,1,"[(73, 757, 135, 695)]",['Fear']
378,../images/44991206_1579832421470028_r.jpg,0,[],
379,../images/45001034_1579891796238423_r.jpg,6,"[(211, 474, 319, 366), (223, 163, 331, 55), (80, 318, 187, 211), (239, 827, 368, 698), (168, 669, 297, 540), (295, 927, 402, 820)]","['Happy', 'Fear', 'Happy', 'Fear', 'Fear', 'Surprise']"
380,../images/45005118_1581164097398202_r.jpg,3,"[(112, 468, 379, 200), (112, 617, 379, 349), (108, 751, 151, 708)]","['Fear', 'Fear', 'Fear']"
381,../images/45011566_1579962202861385_r.jpg,4,"[(163, 718, 237, 643), (142, 315, 205, 252), (149, 439, 211, 377), (135, 591, 198, 529)]","['Surprise', 'Surprise', 'Fear', 'Surprise']"
382,../images/45017402_1579931048418651_r.jpg,0,[],
383,../images/45029342_1588357875459870_r.jpg,3,"[(1271, 1508, 1538, 1241), (1269, 798, 1331, 736), (1316, 1838, 1390, 1763)]","['Fear', 'Angry', 'Fear']"
384,../images/45034052_1580000801184669_r.jpg,2,"[(356, 614, 511, 459), (98, 489, 284, 304)]","['Fear', 'Fear']"
385,../images/45034682_1580058560618435_r.jpg,1,"[(603, 1157, 1158, 603)]",['Surprise']
386,../images/45037144_1580012460820610_r.jpg,1,"[(1106, 129, 1142, 93)]",['Fear']
387,../images/45044218_1584160124397014_r.jpg,1,"[(167, 563, 390, 340)]",['Fear']
388,../images/45053948_1580168839962740_r.jpg,0,[],
389,../images/45055370_1580697452990138_r.jpg,1,"[(781, 2022, 1579, 1224)]",['Fear']
390,../images/45068726_1580515716481059_r.jpg,1,"[(1804, 3276, 3460, 1620)]",['Fear']
391,../images/45076338_1580168710956016_r.jpg,4,"[(355, 653, 445, 563), (331, 414, 438, 306), (343, 760, 450, 653), (395, 514, 484, 424)]","['Fear', 'Happy', 'Happy', 'Happy']"
392,../images/45082328_1597120483226314_r.jpg,2,"[(156, 218, 199, 175), (132, 132, 175, 88)]","['Happy', 'Happy']"
393,../images/45083332_1580198161479235_r.jpg,5,"[(437, 602, 511, 527), (335, 295, 425, 205), (262, 743, 337, 668), (152, 1107, 259, 999), (664, 86, 753, 0)]","['Angry', 'Angry', 'Angry', 'Fear', 'Angry']"
394,../images/45095090_1580252884715765_r.jpg,6,"[(405, 534, 494, 444), (275, 404, 365, 315), (594, 411, 669, 337), (296, 693, 370, 619), (554, 613, 644, 524), (495, 146, 569, 71)]","['Happy', 'Happy', 'Happy', 'Surprise', 'Happy', 'Happy']"
395,../images/45095772_1580447651222257_r.jpg,0,[],
396,../images/45099426_1580253707521625_r.jpg,2,"[(180, 262, 366, 77), (290, 1017, 675, 632)]","['Surprise', 'Surprise']"
397,../images/45101006_1580253626842122_r.jpg,4,"[(804, 932, 1189, 546), (759, 1580, 1221, 1118), (1342, 362, 1385, 319), (90, 2670, 141, 2618)]","['Angry', 'Fear', 'Fear', 'Surprise']"
398,../images/45107348_1580270262910410_r.jpg,1,"[(455, 883, 776, 562)]",['Surprise']
399,../images/45117868_1580496369677137_r.jpg,1,"[(1988, 3276, 3644, 1620)]",['Happy']
400,../images/45125638_1580343325759945_r.jpg,1,"[(339, 390, 494, 236)]",['Happy']
401,../images/45143742_1580427868587478_r.jpg,6,"[(585, 515, 647, 453), (585, 197, 647, 135), (571, 246, 633, 183), (585, 633, 647, 570), (614, 348, 666, 296), (495, 403, 569, 328)]","['Fear', 'Surprise', 'Fear', 'Fear', 'Angry', 'Surprise']"
402,../images/45153658_158057997917179_r.jpg,0,[],
403,../images/45161200_1594158149619150_r.jpg,0,[],
404,../images/45165592_1580495527576117_r.jpg,1,"[(98, 442, 253, 287)]",['Fear']
405,../images/45186598_1580688228699969_r.jpg,0,[],
406,../images/45208910_1599608923400158_r.jpg,2,"[(116, 294, 223, 187), (92, 581, 199, 474)]","['Happy', 'Fear']"
407,../images/45208914_1580678216519622_r.jpg,5,"[(305, 414, 395, 325), (226, 593, 315, 504), (140, 259, 247, 151), (187, 987, 295, 880), (285, 772, 375, 683)]","['Happy', 'Happy', 'Fear', 'Fear', 'Happy']"
408,../images/45224526_1580746692556096_r.jpg,0,[],
409,../images/45238174_1580779689524389_r.jpg,1,"[(397, 798, 526, 669)]",['Surprise']
410,../images/45247064_1580822933173018_r.jpg,1,"[(946, 2351, 1612, 1685)]",['Fear']
411,../images/45254902_1580880939660091_r.jpg,0,[],
412,../images/45262724_1580908902723192_r.jpg,1,"[(313, 491, 634, 170)]",['Fear']
413,../images/45279962_1581020609922023_r.jpg,2,"[(136, 514, 226, 424), (146, 344, 236, 255)]","['Fear', 'Fear']"
414,../images/45287288_1581023715405814_r.jpg,1,"[(201, 765, 468, 498)]",['Surprise']
415,../images/45300462_1581023600771353_r.jpg,2,"[(260, 527, 528, 260), (241, 883, 562, 562)]","['Happy', 'Surprise']"
416,../images/45310662_1581250473989651_r.jpg,0,[],
417,../images/45311040_158103802384452_r.jpg,4,"[(146, 653, 236, 563), (96, 370, 171, 295), (76, 524, 166, 434), (121, 254, 196, 179)]","['Surprise', 'Happy', 'Fear', 'Fear']"
418,../images/45339624_1581167627814951_r.jpg,1,"[(119, 546, 504, 161)]",['Fear']
419,../images/45340462_1581644775550189_r.jpg,2,"[(1070, 945, 1106, 909), (1068, 184, 1111, 141)]","['Fear', 'Fear']"
420,../images/45340700_1581324744707826_r.jpg,18,"[(294, 261, 330, 225), (318, 417, 354, 381), (418, 381, 454, 345), (310, 341, 346, 305), (425, 458, 468, 415), (318, 613, 354, 577), (414, 533, 450, 497), (406, 645, 442, 609), (406, 275, 449, 232), (318, 717, 354, 681), (298, 513, 334, 477), (254, 317, 290, 281), (415, 170, 458, 127), (238, 425, 274, 389), (282, 165, 318, 129), (234, 541, 270, 505), (258, 661, 294, 625), (250, 217, 286, 181)]","['Happy', 'Fear', 'Surprise', 'Happy', 'Happy', 'Happy', 'Surprise', 'Surprise', 'Happy', 'Happy', 'Surprise', 'Happy', 'Happy', 'Happy', 'Surprise', 'Happy', 'Happy', 'Happy']"
421,../images/45347686_158119826582461_r.jpg,0,[],
422,../images/45370176_1597186288837514_r.jpg,11,"[(118, 1025, 154, 989), (150, 93, 186, 57), (154, 497, 190, 461), (137, 194, 180, 151), (141, 394, 193, 343), (154, 561, 190, 525), (102, 301, 138, 265), (136, 1207, 188, 1155), (134, 837, 170, 801), (146, 273, 182, 237), (106, 557, 142, 521)]","['Happy', 'Happy', 'Fear', 'Fear', 'Fear', 'Happy', 'Happy', 'Fear', 'Happy', 'Happy', 'Fear']"
423,../images/45381184_1581346308312104_r.jpg,1,"[(759, 1529, 1221, 1067)]",['Surprise']
424,../images/45394918_1581385931403143_r.jpg,2,"[(242, 944, 428, 758), (387, 1129, 573, 944)]","['Fear', 'Fear']"
425,../images/45397274_1581947266769014_r.jpg,1,"[(1537, 1107, 1645, 999)]",['Angry']
426,../images/45399320_1587657055732088_r.jpg,0,[],
